area;perimeter;majoraxislength;minoraxislength;aspectration;eccentricity;convexarea;equivdiameter;extent;solidity;roundness;compactness;shapefactor1;shapefactor2;shapefactor3;shapefactor4;Outcome
53611.0;939.045;388.494269780745;177.244330962709;2.19185723837047;0.889859793463958;54416.0;261.265468887101;0.651251214771623;0.985206556895031;0.763995785713925;0.67250790863544;0.00724654025816987;0.00091432386571605;0.452266887177213;0.991304450334656;5
40177.0;738.445;275.150676359817;186.590186278288;1.4746256587656;0.734934400079181;40534.0;226.174590060034;0.777117988394584;0.991192579069423;0.92587223475523;0.822002667964603;0.00684846246259843;0.00192870475379129;0.675688386140925;0.996387431533329;4
35352.0;684.112;231.522954231537;194.654422899161;1.18940505323876;0.541413473803345;35760.0;212.159290122958;0.755384615384615;0.988590604026846;0.949225585446035;0.916363955475385;0.00654907655101655;0.00284860231134991;0.839722898894494;0.998770659265413;0
30907.0;655.571;247.919488491944;159.00739095523;1.55916958955542;0.767234193228461;31252.0;198.373422133938;0.746455742060138;0.988960706514783;0.903706172550795;0.800152595266363;0.00802146725634789;0.00202826571960301;0.640244175711496;0.998249248659339;4
39215.0;709.517;244.515754606175;204.726603439464;1.19435261709149;0.54678405253213;39488.0;223.450416752329;0.773242630385488;0.993086507293355;0.978895815831611;0.913848750205177;0.0062352608595225;0.00268245026835396;0.835119538251565;0.99742720609499;0
39078.0;734.17;280.680490302564;178.028368045409;1.57660542184475;0.773108242095903;39474.0;223.059756408817;0.780935251798561;0.989968080255358;0.911064079817982;0.794710584153413;0.00718257050776814;0.00176724047282545;0.63156491256546;0.995728665397607;4
32190.0;663.51;245.343125447861;167.394660334273;1.46565681938678;0.731083538937087;32559.0;202.448958863771;0.734931506849315;0.988666728093615;0.91883154196399;0.825166625289424;0.00762171871537312;0.00217971290887341;0.680899959491536;0.997965668948955;4
44054.0;791.976;295.810213011614;189.981287481831;1.55704920696415;0.766503222857389;44619.0;236.836008461051;0.74364038419338;0.987337233017325;0.882614726842364;0.800634995153977;0.00671471859562387;0.00170194630733139;0.641016395465209;0.998094070210125;6
27616.0;614.614;232.0924253829;152.038204883146;1.52654015851662;0.755562889834291;27919.0;187.514754799206;0.805671441491379;0.989147175758444;0.918683128777612;0.8079313854808;0.00840427380442136;0.00220890924646455;0.652753123644925;0.996453856841142;4
23662.0;575.093;207.947016934361;145.125331730922;1.43287883964956;0.71619939488285;24014.0;173.572446279712;0.717813372163572;0.985341883901058;0.899052703257305;0.834695533692125;0.00878822656302768;0.00263143935792907;0.696716633965581;0.998310522041147;4
35665.0;689.758;252.930340090059;180.140326475962;1.40407395189112;0.701963218475374;35955.0;213.096429728373;0.809225602976879;0.991934362397441;0.942016695417887;0.842510351476607;0.0070918362565557;0.00220414136202656;0.709823692345236;0.996644956857118;4
46439.0;819.656;297.487723491655;199.469655021449;1.49139338241532;0.741896963103406;47043.0;243.162437925672;0.711403535647538;0.987160682779585;0.868619307614329;0.817386462445038;0.00640598900690487;0.00176390712455792;0.668120628988413;0.996430684728482;6
63897.0;1002.493;405.774223501559;201.45432497264;2.01422443304043;0.868054449405459;64511.0;285.230060109279;0.611477951309141;0.990482243338345;0.798964779151607;0.702927991945704;0.00635044248558711;0.000956372549584635;0.49410776186082;0.995243926494987;5
31882.0;665.703;250.246206134736;162.502956389392;1.53994863659645;0.760470647623115;32220.0;201.4780959937;0.70836295769641;0.989509621353197;0.904054044083163;0.805119482551599;0.00784913763674601;0.00203443140468722;0.648217381184155;0.998221472372659;4
35532.0;676.181;231.10699672607;195.880197180658;1.17983849338748;0.530677806251511;35820.0;212.698724734141;0.791640673736744;0.991959798994975;0.976570476702256;0.920347405086364;0.00650419331098924;0.00287859370826818;0.847039346049203;0.999369625882606;0
79818.0;1089.842;426.534152000199;241.039652873748;1.76956009899172;0.825014061563444;81339.0;318.790580133214;0.807637434356312;0.981300483163058;0.844468830451613;0.747397549852152;0.00534383412263148;0.00102858316223188;0.558603097525;0.988481752553419;3
70069.0;1111.06;393.343333949192;227.888126234133;1.72603698336205;0.815070446793919;71813.0;298.688167927771;0.740514890828771;0.975714703465946;0.713281168646014;0.759357391236106;0.00561365702306572;0.00115135840556697;0.576623647624904;0.995273741281709;1
35174.0;694.662;254.417974751663;176.131278791665;1.44447923444988;0.721618421401679;35543.0;211.62449703783;0.753803951823754;0.989618208930028;0.915976936243023;0.831798528560716;0.00723312602353052;0.00213588755721142;0.691888792115772;0.999418992759844;4
28154.0;633.807;241.424060714123;149.182599000705;1.61831247297805;0.786234975837377;28509.0;189.332475139564;0.667995349609699;0.987547791925357;0.880716043108724;0.784232004794907;0.00857512469681479;0.00200077593457204;0.615019837344639;0.995294273903761;4
79519.0;1135.829;415.924522203213;243.974649985364;1.70478581372354;0.809888428862989;80702.0;318.192921602281;0.811335578002245;0.985341131570469;0.774559648346393;0.765025634739608;0.00523050493848279;0.00110516552973579;0.58526422180874;0.997750142619485;1
35058.0;691.502;255.787016202032;174.650759026589;1.46456286607429;0.730607587397521;35448.0;211.275251648946;0.787324829320877;0.988997968855789;0.921319195385396;0.825981141599741;0.00729610976673033;0.00209484381658846;0.682244846278412;0.999190467429927;4
56675.0;898.464;344.944190843405;210.225050725562;1.64083295331778;0.792827149959189;57180.0;268.627718595579;0.753977756492124;0.991168240643582;0.882266993609567;0.778757044549065;0.00608635537438738;0.00138084528847939;0.606462534434795;0.995103711453233;3
46575.0;805.749;292.416239173575;203.530555681292;1.43671911175572;0.718012433586354;47067.0;243.51823709127;0.713825923030944;0.989546816240678;0.901494698787901;0.832779457732924;0.00627839482927697;0.00186272353500315;0.693521625221942;0.996395773372253;6
52203.0;905.561;379.578974439347;176.009902969064;2.15657737454729;0.885993470318525;52663.0;257.811799485225;0.603307599852071;0.991265214666844;0.799963008428126;0.679204636837492;0.00727120997719188;0.000954528758427192;0.46131893870155;0.994869985653931;5
49564.0;865.194;330.490627459179;191.599075089123;1.72490721735191;0.814800584922368;50308.0;251.210757721985;0.70919184981685;0.985211099626302;0.832049596484356;0.760114620052315;0.0066679571354043;0.00137305807127079;0.577774235617275;0.996606949016219;5
34945.0;675.172;234.989902297963;189.554167926161;1.23969789147291;0.591031958565993;35231.0;210.934482460242;0.760004349717268;0.991882149243564;0.963309985276571;0.897632112688744;0.00672456438111212;0.00269300675468671;0.805743409730059;0.998878406110544;0
68470.0;1015.665;344.134644646873;255.580884444731;1.34648037310979;0.66964981755378;69737.0;295.260413242305;0.811948581728489;0.981831739248892;0.834082901211261;0.857979334063504;0.00502606462168648;0.00168002266122211;0.736128537680054;0.991182628072207;1
29076.0;636.353;235.061516463814;158.033619088689;1.48741462619987;0.740271999607173;29490.0;192.407673970452;0.693524150268336;0.985961342828077;0.90229454645044;0.818541787975196;0.00808438287466689;0.00223866989665476;0.67001065866163;0.996583653403118;4
35587.0;691.127;253.34022939791;179.313024113065;1.41283786078008;0.706417589542669;35956.0;212.863279309726;0.719656218402427;0.989737456891757;0.936236401776869;0.84022691467367;0.0071188981762416;0.00218866301932989;0.705981268142035;0.997437064632599;4
50544.0;845.08;323.362310988446;200.273142431331;1.61460646726167;0.785118192420052;51173.0;253.682123038053;0.80429005617173;0.987708361831435;0.889372763478257;0.784513576311983;0.00639763989768214;0.00149486305515231;0.615461551417818;0.993728201270111;6
47775.0;852.11;341.69235484396;178.604140742416;1.91312672496631;0.852513916238148;48428.0;246.635397398107;0.794079515989628;0.986516065086314;0.826835730354151;0.721805430826038;0.00715211627093583;0.00119755346097717;0.521003079969962;0.996744916080294;5
31657.0;658.62;245.213501202625;164.897628693696;1.48706505451403;0.740128436113067;32029.0;200.765894184448;0.783104514533086;0.988385525617409;0.917085424357889;0.818739152615219;0.00774594880129593;0.00214702262649027;0.670333800025086;0.996829968876899;4
44546.0;787.039;293.828936071777;193.864589706558;1.51564004812086;0.751452438115438;45117.0;238.154841982632;0.773300928738825;0.987344016667775;0.903703719844171;0.810522085287255;0.00659607902105188;0.0017560020758987;0.6569460507384;0.995693743953956;6
36859.0;709.019;260.2739090457;180.825638497892;1.43936397077195;0.719250040922006;37240.0;216.634107147036;0.784467713787086;0.989769065520945;0.921377633898705;0.832331246498465;0.00706133940274289;0.00209050708664316;0.692775303897688;0.997155812270923;4
35302.0;679.016;235.934090748344;190.740547603881;1.23693726222449;0.588567005439458;35644.0;212.009203593242;0.781674859395067;0.990405117270789;0.962164122669646;0.898595039490831;0.00668330663272179;0.00268798732952268;0.807473044997529;0.998793497599315;0
54753.0;895.425;352.928819088586;197.943184481185;1.78298040426914;0.827911567572185;55282.0;264.033491801484;0.673253326119568;0.9904308816613;0.858142384353975;0.748121087088701;0.00644583528005014;0.00124550808467152;0.55968516094678;0.99790767452833;6
83018.0;1118.78;444.73594683231;240.211607859063;1.85143403683158;0.84158681893593;84398.0;325.118133183653;0.740306759407883;0.98364890163274;0.833475316057023;0.731036327284426;0.00535710263837131;0.000943768689934844;0.534414111809502;0.989432476367231;3
164103.0;1561.374;590.137594096823;356.308901535396;1.65625273899647;0.797156611889885;166245.0;457.102208493543;0.727658498949105;0.987115401966976;0.845887287435533;0.774568868457052;0.00359614141177689;0.000798466454620715;0.599956931982838;0.993680311876493;2
60993.0;958.347;356.746948275255;218.009663591647;1.63638135300037;0.79154993301385;61892.0;278.673105182455;0.728274626865672;0.98547469786079;0.834534477795507;0.781150635008208;0.00584898182209851;0.00134338097941716;0.610196314573726;0.99851387083799;1
76301.0;1048.715;403.654195762154;243.526403384939;1.6575377049531;0.797510908064104;77582.0;311.688066025694;0.791668395932766;0.983488438039752;0.871816600250912;0.77216605029259;0.00529028709665869;0.00116011706868064;0.596240409224458;0.988290959506206;3
41229.0;758.932;278.991022320083;188.713597427158;1.4783832544328;0.736521082588965;41675.0;229.116549358369;0.714887640449438;0.989298140371926;0.899511945579079;0.821232695780105;0.00676686367168942;0.0018985940536345;0.674423140618258;0.99705587749201;6
34600.0;673.252;231.434916466981;190.457822307481;1.21515049192018;0.568123459417987;34919.0;209.890657838401;0.777790266381927;0.990864572295885;0.959247461028054;0.906910076675253;0.00668887041812085;0.00279119034875542;0.822485887175113;0.999444130398243;0
31901.0;658.995;240.873170477121;169.149635842399;1.42402417408424;0.711944959907334;32340.0;201.538122241417;0.744098712446352;0.986425479282622;0.923102489381298;0.836698092370398;0.00755064638967811;0.00228264833898106;0.700063697776263;0.996907629032201;4
138777.0;1403.006;502.613463997321;353.811411687069;1.42056883242042;0.710256110810709;140144.0;420.352666578567;0.823700142450142;0.990245747231419;0.885948143345254;0.836333876206722;0.00362173461018267;0.00109298736141633;0.69945435249096;0.993623052849465;2
40572.0;743.746;241.137839804808;214.705722881918;1.12310858121573;0.455206568765527;41068.0;227.283687951852;0.758922558922559;0.987922470049674;0.921694497522231;0.94254675307629;0.00594345459441999;0.00289354551882777;0.888394381734657;0.997763353630036;0
36733.0;696.714;235.208400506432;199.110975786559;1.18129299290145;0.532340960169153;37081.0;216.263515639501;0.77053616378587;0.990615139829023;0.950948916366742;0.919454896907845;0.00640319060535302;0.00282291572571833;0.845397307447817;0.998661915505858;0
25911.0;613.905;233.389478032934;141.756720633539;1.64640855819653;0.794409410416645;26288.0;181.633999690677;0.705637254901961;0.985658855751674;0.863956143606748;0.778244166024684;0.0090073512420568;0.00203816977127621;0.605663981951456;0.997170363276268;4
36109.0;708.201;234.77340947404;196.362761480865;1.19561065297464;0.548130716556889;36550.0;214.418764852431;0.768865514010732;0.987934336525308;0.904715964688188;0.913300894393409;0.00650179759821761;0.00279041463016302;0.834118523699802;0.997280992778961;0
71154.0;1028.27;354.597351331225;256.055070275066;1.38484799754326;0.691787738386686;72195.0;300.991838038984;0.749739212897108;0.98558071888635;0.845658177336361;0.848827090526773;0.00498351956785599;0.00159585290134615;0.720507429612147;0.997793271113425;1
77736.0;1064.369;420.109883271715;236.451283827323;1.77672912775773;0.826571318834334;78292.0;314.605386555177;0.664637482900137;0.99289838042201;0.862278622927267;0.748864521122679;0.00540431567448435;0.00104841564679985;0.560798070996299;0.99638626752947;3
41723.0;741.176;261.353798302686;203.797453083123;1.28241935484879;0.626058454923071;42061.0;230.48508308562;0.774483961983962;0.991964052209886;0.954426954287687;0.881889165500801;0.00626402220124837;0.0023371634147565;0.777728500227699;0.997374081509522;0
53816.0;920.997;380.091119269102;181.146823979699;2.09824887303405;0.879126830730894;54501.0;261.764511229975;0.805725236555276;0.987431423276637;0.797268944419528;0.688688837911646;0.00706279023467188;0.000980050031674875;0.474292315464093;0.995183316411246;5
33705.0;670.292;239.836550207415;179.283033813651;1.33775374671931;0.66423735039424;34020.0;207.15824592639;0.739923603793467;0.990740740740741;0.942705678993189;0.863747605388902;0.00711575582873209;0.00244313927553095;0.746059925815063;0.998044461036228;4
49101.0;836.758;310.28602582041;202.537473635626;1.5319931677366;0.757578190750969;49683.0;250.03466736843;0.79564752398237;0.988285731537951;0.881252688086302;0.805819942123808;0.00631934229079673;0.00164362858748071;0.649345779124418;0.994793297117205;6
79351.0;1093.333;431.313919750929;236.302708871839;1.82526015808332;0.836565379672785;80084.0;317.856620371953;0.824717302735512;0.990847110533939;0.834175355421776;0.736949599390407;0.00543551965004762;0.000988944640680089;0.543094712041682;0.991289139955413;3
53942.0;893.241;352.103208698255;196.690507046083;1.79013829384129;0.829426366749961;54569.0;262.070768156435;0.670636795385036;0.988509959867324;0.849570865279884;0.744300993806123;0.0065274407455833;0.00123571152251601;0.553983969380782;0.991707917762741;6
77995.0;1077.542;406.629636132705;244.814306495561;1.66097170526298;0.798452947385257;78742.0;315.129050218508;0.789423076923077;0.990513321988266;0.844127818062211;0.774978069025113;0.00521353466417982;0.00116003122326759;0.600591007469892;0.997564669842875;3
93203.0;1181.392;455.605916634439;263.477562471676;1.72920195693482;0.81582316238546;95176.0;344.484753346141;0.736776784373246;0.979269984029587;0.839173390581143;0.756102457779411;0.00488831815107281;0.000985511793057038;0.571690926660066;0.988569069142467;3
55054.0;928.326;375.514226241309;189.788113006415;1.97859718552877;0.862880156314546;56043.0;264.758248022323;0.720771909612212;0.982352836215049;0.802782163070835;0.705055173734447;0.00682083456681275;0.00103970395072508;0.497102798009711;0.983566197060491;5
39545.0;730.923;265.870585805798;189.8815074587;1.40019209539732;0.699954213344368;39902.0;224.388631166002;0.727732793522267;0.991053080046113;0.930161131499353;0.843976893818196;0.00672324151740545;0.00210416940925083;0.71229699729901;0.997352625193318;4
34594.0;700.567;270.927838548738;163.209051224716;1.66000498450118;0.798188453135869;35021.0;209.872458437424;0.770811051693405;0.987807315610634;0.885750268797554;0.774643386820766;0.00783164243940388;0.00173956188897287;0.600072376745147;0.996123136458417;4
42713.0;830.978;271.756763431852;200.602358208527;1.35470373259201;0.67461607890805;43271.0;233.203517714191;0.769936549138366;0.987104527281551;0.777303973171643;0.858133261410699;0.00636238998505963;0.00212823210863147;0.736392694339364;0.997593931675025;0
80009.0;1108.48;433.91331894299;236.968425857806;1.83110183296471;0.837707431467696;81004.0;319.171776218881;0.657644254479698;0.987716655967607;0.818263130489937;0.735565750773406;0.00542330636482134;0.000979331896243799;0.541056973710845;0.990730416300267;3
42073.0;753.785;257.154153391907;208.513939522406;1.23327080185099;0.585251365333633;42548.0;231.449794481746;0.779620501797428;0.988836138008837;0.930504253062891;0.900042995335228;0.0061120945354956;0.00247413191128736;0.810077393452008;0.99904479658392;0
36035.0;708.696;260.940005868064;177.105240702663;1.47336128977769;0.734397000219976;36461.0;214.198942561656;0.745325556382891;0.988316283151861;0.901601088464599;0.820874291962571;0.00724129335002258;0.00202816144665255;0.673834603205052;0.992801820075031;4
45606.0;855.192;342.062672597943;171.385182667056;1.99587074725389;0.865427340091768;46331.0;240.971705138159;0.784416924664603;0.984351729943235;0.783618332861548;0.704466533305126;0.0075003875059848;0.00113947533535665;0.496273096546942;0.990496956047148;5
31601.0;653.394;238.519637111337;169.033914270369;1.41107563024202;0.705530821466157;31916.0;200.588242061133;0.785664561682661;0.990130342148139;0.930165881846553;0.840971605065383;0.00754785092596237;0.00232877969684174;0.707233240526246;0.997959590603678;4
56247.0;965.918;395.965246456455;182.98665994048;2.16390225705661;0.886813190978902;57108.0;267.611480831295;0.611746152591223;0.984923303214961;0.757580363587022;0.675845880986237;0.00703975761296522;0.000905999908895817;0.456767654846063;0.98840055927185;5
55705.0;932.287;367.339978288731;194.945989692293;1.88431667083046;0.847562016918829;56423.0;266.31899826988;0.808162140204271;0.987274692944367;0.805387316367114;0.724993232456043;0.00659438072504678;0.00112380145643504;0.525615187107062;0.990425459507508;5
47894.0;858.581;346.997570446993;177.52666064364;1.95462230399039;0.859219103465967;48717.0;246.942371324862;0.675038759689922;0.983106513126835;0.816447807017695;0.711654467801481;0.0072451156814422;0.00114630927870578;0.50645208154181;0.989922534483982;5
31518.0;650.724;236.485999153651;170.150753035796;1.3898616076292;0.694496485616681;31829.0;200.324646439131;0.78099910793934;0.990229036413334;0.93535154050797;0.847088821985502;0.00750320449120031;0.00238310045294667;0.717559472332786;0.997308361786009;4
32211.0;671.846;248.324543537521;165.838638947586;1.49738652652598;0.744313625804883;32560.0;202.51498457019;0.737532628108257;0.989281326781327;0.896756638174926;0.815525447808144;0.00770930873110184;0.00210351333882723;0.665081756022674;0.995884460506589;4
31293.0;650.426;240.342990066485;166.091623314781;1.44705064150635;0.722796614430137;31620.0;199.608329168393;0.764119844700022;0.98965844402277;0.929525433759451;0.830514462323932;0.00768040744148802;0.0022539943369098;0.689754272129211;0.99810936196632;4
